Iter,V_set,Mu,R_path,log_Q_beta,Real_Q_beta,log_Q_yaw,Real_Q_yaw,log_R_track,Real_R_track,log_R_rate,Real_R_rate,log_W_slip,Real_W_slip,Cost,SI_max,LatErr,Energy,SpdErr,Jerk,Danger
0,55,0.3,100,2.1969,157.35,2.3625,230.42,4.4396,27519,3.9104,8135.3,2.6204,417.24,8303300,0.4677,0.0683,0.0667,0.0169,0.0283,0.7931
0,55,0.3,100,3.0404,1097.6,2.9101,813.07,4.5498,35467,3.5032,3185.4,4.9999,99975,7790300,0.4645,0.067,0.0626,0.0381,0.0109,0.7931
0,55,0.3,100,3.6027,4005.5,2.7124,515.73,4.9794,95378,4.4699,29505,4.9848,96566,7906100,0.4658,0.067,0.0635,0.0352,0.0142,0.7931
0,55,0.3,100,2.3743,236.74,2.815,653.13,3.2052,1604,3.3533,2255.6,4.9998,99961,7744900,0.4632,0.0673,0.0622,0.0398,0.0086,0.7931
0,55,0.3,100,2.0456,111.07,2.1781,150.69,2.5883,387.5,3.0372,1089.5,4.9976,99457,7745000,0.4631,0.0674,0.0622,0.0398,0.0085,0.7931
0,55,0.3,100,3.6252,4219.2,2.9088,810.58,2.8349,683.79,3.4838,3046.6,4.1851,15316,8025000,0.4721,0.0681,0.0644,0.0211,0.0125,0.7931
0,55,0.3,100,2.0393,109.47,2.8395,691.02,3.2458,1761.1,4.4394,27502,4.9947,98797,7748900,0.4633,0.0673,0.0622,0.0397,0.0085,0.7931
0,55,0.3,100,2.1673,146.99,2.0155,103.64,2.3771,238.26,3.1995,1583.2,4.9094,81163,7803400,0.4648,0.0675,0.0627,0.0363,0.0091,0.7931
0,55,0.3,100,2.0073,101.69,4.108,12823,1.9299,85.087,3.1212,1322,3.7838,6079,8055900,0.4735,0.0682,0.0647,0.0186,0.0129,0.7931
0,55,0.3,100,2.011,102.56,3.2048,1602.6,4.625,42170,3.1113,1292.2,4.9797,95425,7813000,0.465,0.067,0.0627,0.037,0.0116,0.7931
0,55,0.3,100,3.1935,1561.5,2.1185,131.36,1.1736,14.913,4.1309,13518,4.9972,99359,7745000,0.4631,0.0674,0.0622,0.0399,0.0084,0.7931
0,55,0.3,100,2.2103,162.27,2.8945,784.25,1.3022,20.056,3.8242,6670.9,4.9991,99782,7743600,0.4631,0.0674,0.0622,0.0399,0.0084,0.7931
0,55,0.3,100,2.3906,245.81,2.5294,338.34,2.4282,268.03,4.1985,15793,4.9999,99983,7743400,0.4631,0.0674,0.0622,0.04,0.0084,0.7931
0,55,0.3,100,2.891,778.09,4.4956,31304,1.4377,27.396,3.5085,3224.9,4.9974,99393,7744800,0.4631,0.0674,0.0622,0.0398,0.0085,0.7931
0,55,0.3,100,3.8177,6571.3,2.4306,269.5,1.3492,22.344,3.0837,1212.7,4.9999,99987,7743000,0.4631,0.0674,0.0622,0.0399,0.0084,0.7931
0,55,0.3,100,4.0158,10369,4.2217,16661,1.0169,10.398,3.1665,1467.1,1.0039,10.09,8082200,0.4601,0.0708,0.0649,0.0167,0.0152,0.7931
0,55,0.3,100,2.9986,996.87,3.8252,6686.8,3.9097,8121.9,4.2754,18854,4.9972,99347,7754800,0.4635,0.0673,0.0623,0.0394,0.009,0.7931
0,55,0.3,100,4.2245,16769,2.9661,924.92,1.0011,10.025,3.5858,3852.7,2.3057,202.19,8075900,0.4735,0.0691,0.0648,0.0169,0.0137,0.7931
0,55,0.3,100,2.9568,905.29,3.7263,5325.1,2.1047,127.25,4.0096,10223,4.9999,99966,7743200,0.4631,0.0674,0.0622,0.0399,0.0084,0.7931
0,55,0.3,100,4.4109,25756,2.4171,261.27,2.9543,900.17,3.4322,2705.4,4.9988,99733,7744800,0.4631,0.0673,0.0622,0.0398,0.0085,0.7931
0,55,0.3,100,3.7868,6120.8,3.8166,6555.7,1.9461,88.334,3.2591,1815.8,4.9998,99952,7743100,0.4631,0.0674,0.0622,0.0399,0.0084,0.7931
0,55,0.3,100,3.8308,6772.6,2.038,109.14,2.7807,603.57,3.1174,1310.3,4.9998,99964,7743700,0.4631,0.0673,0.0622,0.0399,0.0085,0.7931
0,55,0.3,100,3.1231,1327.6,2.8603,724.98,1.0221,10.522,3.8101,6458.5,4.9999,99984,7743000,0.4631,0.0674,0.0622,0.0399,0.0084,0.7931
0,55,0.3,100,4.3884,24456,2.2213,166.46,1.9099,81.263,3.577,3776,4.9715,93646,7762800,0.4636,0.0674,0.0623,0.0387,0.0087,0.7931
0,55,0.3,100,3.5819,3818.8,2.3659,232.2,1.4762,29.937,3.2122,1629.9,4.9998,99959,7743100,0.4631,0.0674,0.0622,0.0399,0.0084,0.7931
0,55,0.3,100,2.4809,302.65,2.0246,105.84,4.9956,98986,4.0393,10948,1.0079,10.184,8306900,0.4677,0.0683,0.0667,0.0168,0.0288,0.7931
0,55,0.3,100,2.5681,369.91,3.567,3689.8,1.857,71.951,3.387,2438,4.9991,99798,7743600,0.4631,0.0674,0.0622,0.0399,0.0084,0.7931
0,55,0.4,100,3.8177,6571.3,2.4306,269.5,1.3492,22.344,3.0837,1212.7,4.9999,99987,29672000,0.1541,0.039,0.0608,0.033,0.0084,0.5948
0,55,0.4,100,2.2858,193.1,3.4514,2827.4,1.8338,68.203,3.2687,1856.7,4.5181,32967,30173000,0.1541,0.0391,0.0619,0.0187,0.0112,0.5948
0,55,0.4,100,4.0937,12409,4.3013,20014,2.9951,988.89,3.2295,1696.2,2.3357,216.64,60993000,0.1541,0.0387,0.1251,0.0118,0.0231,0.5948
0,55,0.4,100,3.0755,1189.9,2.352,224.9,2.972,937.52,4.0734,11842,1.757,57.146,35845000,0.1541,0.0391,0.0735,0.0118,0.0229,0.5948
0,55,0.4,100,4.2828,19176,2.334,215.76,4.5847,38430,3.4264,2669.6,4.9995,99874,34211000,0.1541,0.0386,0.0701,0.0309,0.0109,0.5948
0,55,0.4,100,3.9195,8308.7,3.1576,1437.6,1.1064,12.776,3.7138,5173.4,4.9887,97432,29690000,0.1541,0.039,0.0609,0.0326,0.0085,0.5948
0,55,0.4,100,2.1492,140.98,4.1272,13403,2.9591,910.17,3.1161,1306.6,1.2528,17.899,28484000,0.1541,0.0387,0.0584,0.0117,0.0262,0.5948
0,55,0.4,100,4.4298,26906,4.2065,16087,4.8913,77863,3.9295,8500.9,1.0023,10.052,28469000,0.1541,0.0386,0.0584,0.0119,0.027,0.5948
0,55,0.4,100,3.656,4528.9,3.8789,7566,1.0136,10.318,3.0734,1184.2,3.9996,9990.6,30351000,0.1541,0.0392,0.0622,0.0131,0.0125,0.5948
0,55,0.4,100,2.0001,100.02,2.5273,336.73,4.2045,16015,4.1997,15837,4.8764,75230,31336000,0.1541,0.0388,0.0643,0.0274,0.0107,0.5948
0,55,0.4,100,3.0323,1077.2,3.8008,6321.1,4.9986,99688,4.2586,18138,2.8395,691.03,28473000,0.1541,0.0386,0.0584,0.0119,0.0267,0.5948
0,55,0.4,100,3.7927,6204.3,3.5852,3847.9,4.9983,99607,4.1026,12664,3.2911,1954.7,28488000,0.1541,0.0386,0.0584,0.012,0.0264,0.5948
0,55,0.4,100,2.0542,113.28,2.6111,408.43,4.9998,99945,4.0035,10081,3.6705,4683.2,28537000,0.1541,0.0386,0.0585,0.0121,0.0257,0.5948
0,55,0.4,100,2.0027,100.62,3.4611,2891.4,1.0003,10.008,3.6949,4953.2,3.1227,1326.4,30412000,0.1541,0.0393,0.0624,0.0119,0.0131,0.5948
0,55,0.4,100,2.0013,100.29,2.2084,161.58,2.4363,273.06,3.339,2183,1.4477,28.033,45943000,0.1541,0.0389,0.0942,0.0118,0.0233,0.5948
0,55,0.4,100,2.0309,107.36,2.0431,110.44,3.2837,1921.9,3.2558,1802.4,3.201,1588.6,66696000,0.1541,0.0388,0.1367,0.0119,0.0189,0.5948
0,55,0.4,100,2.7854,610.12,2.7068,509.13,4.8966,78813,4.4439,27792,3.726,5320.8,28707000,0.1541,0.0386,0.0589,0.0122,0.0251,0.5948
0,55,0.4,100,2.0143,103.35,4.4966,31375,2.3159,206.99,3.085,1216.1,3.3643,2313.7,30526000,0.1541,0.0391,0.0626,0.012,0.0136,0.5948
0,55,0.4,100,2.8757,751.16,2.7397,549.16,1.0006,10.013,3.3058,2021.9,3.0208,1048.9,30413000,0.1541,0.0392,0.0624,0.0119,0.0131,0.5948
0,55,0.4,100,2.0006,100.15,3.5618,3645.9,4.6368,43327,4.4242,26559,1.1378,13.734,28462000,0.1541,0.0386,0.0584,0.0119,0.0267,0.5948
0,55,0.4,100,2.3224,210.1,4.2328,17092,4.9871,97070,3.699,5000.2,1.4129,25.878,28469000,0.1541,0.0386,0.0584,0.0119,0.027,0.5948
0,55,0.4,100,2.0055,101.28,4.4915,31008,3.3577,2278.6,3.6762,4744.5,2.8381,688.86,69804000,0.1541,0.0387,0.1431,0.0119,0.0221,0.5948
0,55,0.4,100,3.7085,5111,3.1153,1304,3.4654,2920.1,4.3876,24414,1.0026,10.06,28378000,0.1541,0.0389,0.0582,0.0118,0.0246,0.5948
0,55,0.4,100,3.5147,3271.2,3.4394,2750.2,1.8178,65.729,3.6549,4517.8,3.5172,3289.9,30396000,0.1541,0.0392,0.0623,0.0121,0.013,0.5948
0,55,0.4,100,3.8545,7153.5,3.7558,5699.5,2.5454,351.06,4.3972,24959,4.9922,98222,29686000,0.1541,0.039,0.0609,0.0328,0.0084,0.5948
0,55,0.4,100,3.3755,2374.1,3.457,2863.9,2.2785,189.9,3.9826,9606.9,4.0392,10944,30339000,0.1541,0.0392,0.0622,0.0133,0.0125,0.5948
0,55,0.4,100,4.3772,23832,3.7198,5245.6,3.3266,2121.1,3.7486,5605.7,4.9956,98987,29689000,0.1541,0.039,0.0609,0.0327,0.0086,0.5948
0,55,0.4,100,4.053,11299,3.7773,5988.2,1.0008,10.019,3.4919,3103.6,1.0359,10.862,43316000,0.1541,0.0413,0.0888,0.0118,0.0144,0.5948
0,55,0.4,100,3.8198,6603.4,2.078,119.66,3.2302,1698.9,3.2567,1805.9,1.294,19.679,28469000,0.1541,0.0386,0.0584,0.0118,0.0264,0.5948
0,55,0.4,100,4.1751,14964,4.2798,19044,4.0613,11515,3.0594,1146.6,1.0001,10.002,28473000,0.1541,0.0386,0.0584,0.0118,0.027,0.5948
0,55,0.5,100,3.7085,5111,3.1153,1304,3.4654,2920.1,4.3876,24414,1.0026,10.06,28655000,0.1174,0.0356,0.0574,0.0117,0.0248,0.4759
0,55,0.5,100,3.9021,7982.6,3.2797,1904,2.9273,845.95,3.4223,2644.4,2.6132,410.4,86026000,0.1174,0.0355,0.1723,0.0118,0.0206,0.4759
0,55,0.5,100,3.3897,2453.3,3.4019,2522.8,1.2556,18.015,3.4705,2954.7,1.4986,31.523,35833000,0.1174,0.0372,0.0718,0.0117,0.0149,0.4759
0,55,0.5,100,2.4817,303.19,2.6374,433.92,4.1394,13785,4.3715,23524,3.861,7261.8,87057000,0.1174,0.0355,0.1743,0.0119,0.0199,0.4759
0,55,0.5,100,2.8343,682.81,4.4544,28469,2.885,767.38,3.4066,2550.2,1.1374,13.721,28734000,0.1174,0.0354,0.0575,0.0116,0.0259,0.4759
0,55,0.5,100,2.6557,452.63,3.7932,6211.2,1.644,44.057,3.7179,5222.8,4.9999,99973,30196000,0.1174,0.0359,0.0605,0.0304,0.0084,0.4759
0,55,0.5,100,4.4872,30704,2.9206,832.86,1.0646,11.604,3.6505,4472.4,1.0652,11.62,49072000,0.1174,0.0383,0.0983,0.0117,0.0143,0.4759
0,55,0.5,100,3.4041,2535.7,4.347,22233,4.9932,98443,3.539,3459.1,1.334,21.575,28749000,0.1174,0.0353,0.0576,0.0116,0.0272,0.4759
0,55,0.5,100,3.9827,9609.9,3.6516,4483.8,2.2655,184.28,3.6501,4467.8,4.9999,99977,30197000,0.1174,0.0359,0.0605,0.0304,0.0084,0.4759
0,55,0.5,100,3.5163,3283.4,4.4932,31133,2.0398,109.59,4.4896,30871,1.079,11.994,47349000,0.1174,0.0384,0.0948,0.0118,0.0146,0.4759
0,55,0.5,100,2.268,185.34,4.4977,31456,3.4617,2895.4,3.0193,1045.4,1.3649,23.171,28760000,0.1174,0.0353,0.0576,0.0116,0.0269,0.4759
0,55,0.5,100,2.7763,597.4,3.0834,1211.8,4.9802,95538,3.0957,1246.5,1.0014,10.033,28749000,0.1174,0.0353,0.0576,0.0116,0.0272,0.4759
0,55,0.5,100,3.2638,1835.5,3.7372,5459.6,1.7914,61.856,4.4168,26110,1.2074,16.121,64232000,0.1174,0.0387,0.1286,0.0118,0.0142,0.4759
0,55,0.5,100,4.0964,12484,2.4174,261.45,4.9762,94675,3.7565,5707.7,1.0687,11.714,28752000,0.1174,0.0353,0.0576,0.0116,0.0272,0.4759
0,55,0.5,100,3.3885,2446.2,2.3677,233.19,3.9034,8005.3,3.0003,1000.6,1.6599,45.703,28762000,0.1174,0.0353,0.0576,0.0116,0.027,0.4759
0,55,0.5,100,2.6322,428.76,4.0651,11618,4.1211,13215,3.001,1002.3,1.1674,14.704,28755000,0.1174,0.0353,0.0576,0.0116,0.0272,0.4759
0,55,0.5,100,2.4821,303.43,4.3439,22074,1.0938,12.412,3.0247,1058.6,4.9829,96143,30216000,0.1174,0.0359,0.0605,0.0297,0.0086,0.4759
0,55,0.5,100,3.1312,1352.7,4.2909,19537,4.3479,22277,3.8716,7440.3,1.0013,10.031,28748000,0.1174,0.0353,0.0576,0.0116,0.027,0.4759
0,55,0.5,100,2.3827,241.38,3.7986,6289.1,2.9513,893.98,3.0004,1001,1.015,10.351,28753000,0.1174,0.0353,0.0576,0.0116,0.0266,0.4759
0,55,0.5,100,4.4123,25842,2.2272,168.75,4.8857,76867,4.486,30620,1.0018,10.041,28747000,0.1174,0.0353,0.0576,0.0117,0.0269,0.4759
0,55,0.5,100,2.8896,775.45,2.0909,123.29,1.2584,18.131,3.3651,2318,4.724,52969,30445000,0.1174,0.0359,0.061,0.0209,0.0102,0.4759
0,55,0.5,100,2.5669,368.85,2.7732,593.14,1.3022,20.054,3.0035,1008.2,1.6824,48.126,33379000,0.1174,0.0362,0.0668,0.0118,0.0154,0.4759
0,55,0.5,100,2.2105,162.37,2.4534,284.08,4.9668,92636,3.0017,1004,4.7918,61913,85087000,0.1174,0.0352,0.1704,0.0197,0.0166,0.4759
0,55,0.5,100,3.8866,7701.5,2.4733,297.39,4.9937,98550,3.8538,7141,1.592,39.081,28752000,0.1174,0.0353,0.0576,0.0116,0.0272,0.4759
0,55,0.5,100,3.3262,2119.2,3.4932,3113.4,4.2487,17729,3.5163,3283.1,1.4939,31.179,28752000,0.1174,0.0353,0.0576,0.0116,0.0271,0.4759
0,55,0.5,100,4.2615,18261,3.5967,3951,4.9309,85281,3.0039,1009,1.5345,34.236,28752000,0.1174,0.0353,0.0576,0.0116,0.0272,0.4759
0,55,0.5,100,2.9864,969.15,3.2688,1856.9,4.9991,99784,3.1462,1400.1,1.9424,87.589,28751000,0.1174,0.0353,0.0576,0.0116,0.0272,0.4759
0,55,0.5,100,2.0923,123.68,2.7064,508.65,3.8842,7659.5,3.7418,5518.4,1.9108,81.438,28759000,0.1174,0.0353,0.0576,0.0116,0.0267,0.4759
0,55,0.5,100,3.8734,7470.5,2.4704,295.37,4.5257,33551,3.4175,2615.2,1.8098,64.534,28755000,0.1174,0.0353,0.0576,0.0116,0.0271,0.4759
0,55,0.5,100,3.1015,1263.3,4.1679,14720,1.0003,10.006,3.2107,1624.6,2.4696,294.84,30738000,0.1174,0.0361,0.0616,0.0118,0.0135,0.4759
0,55,0.6,100,3.7085,5111,3.1153,1304,3.4654,2920.1,4.3876,24414,1.0026,10.06,28477000,0.0939,0.0345,0.057,0.012,0.025,0.3966
0,55,0.6,100,4.0115,10268,4.3077,20311,3.6137,4108.6,3.0821,1208.2,2.5712,372.61,44298000,0.0939,0.0343,0.0886,0.012,0.0256,0.3966
0,55,0.6,100,4.2173,16493,3.4013,2519.5,2.4208,263.5,3.0644,1159.9,2.4185,262.12,50633000,0.0939,0.0346,0.1013,0.012,0.0183,0.3966
0,55,0.6,100,2.1733,149.03,3.1562,1432.9,3.7777,5993.5,4.2402,17386,1.5856,38.514,28531000,0.0939,0.0344,0.0571,0.0119,0.0264,0.3966
0,55,0.6,100,2.9139,820.22,4.1656,14642,3.7037,5054.3,4.3863,24341,3.678,4763.8,57606000,0.0939,0.0346,0.1152,0.0119,0.018,0.3966
0,55,0.6,100,2.7796,601.94,2.3033,201.07,1.9964,99.174,4.2053,16043,1.189,15.454,52483000,0.0939,0.037,0.105,0.012,0.0156,0.3966
0,55,0.6,100,2.3723,235.68,3.2232,1671.8,3.0841,1213.5,4.4989,31544,2.8024,634.51,87469000,0.0939,0.035,0.175,0.012,0.0186,0.3966
0,55,0.6,100,2.8073,641.69,2.1267,133.86,4.0766,11930,4.2737,18781,1.2111,16.259,28545000,0.0939,0.0343,0.0571,0.0118,0.0268,0.3966
0,55,0.6,100,2.8823,762.56,3.2378,1729.1,3.6883,4878.6,4.4977,31456,1.3512,22.448,28491000,0.0939,0.0345,0.057,0.0119,0.0254,0.3966
0,55,0.6,100,3.2481,1770.4,2.605,402.75,3.6302,4268,3.8039,6366.2,1.3047,20.169,28553000,0.0939,0.0343,0.0571,0.0118,0.0268,0.3966
0,55,0.6,100,2.1619,145.18,4.1247,13327,4.5976,39587,3.5559,3596.9,2.3317,214.62,28585000,0.0939,0.0343,0.0572,0.0117,0.0273,0.3966
0,55,0.6,100,2.4217,264.03,2.7908,617.73,4.9422,87548,3.8929,7814.4,1.0012,10.027,28578000,0.0939,0.0343,0.0572,0.0118,0.0274,0.3966
0,55,0.6,100,2.274,187.92,4.4311,26985,4.9622,91666,3.094,1241.5,1.7715,59.086,28576000,0.0939,0.0343,0.0572,0.0117,0.0275,0.3966
0,55,0.6,100,3.0423,1102.4,4.2698,18614,4.5727,37383,3.5867,3861.4,1.012,10.28,28578000,0.0939,0.0343,0.0572,0.0118,0.0274,0.3966
0,55,0.6,100,3.9716,9367.1,3.4857,3059.5,4.9994,99854,3.8597,7239,4.7829,60658,80901000,0.0939,0.0342,0.1618,0.0178,0.0171,0.3966
0,55,0.6,100,2.4575,286.78,2.1479,140.56,4.1583,14396,3.0122,1028.4,2.0326,107.79,28592000,0.0939,0.0343,0.0572,0.0117,0.0273,0.3966
0,55,0.6,100,3.6211,4179.4,3.5808,3809.3,4.9938,98579,3.0405,1097.7,2.3445,221.06,28579000,0.0939,0.0343,0.0572,0.0117,0.0274,0.3966
0,55,0.6,100,2.5511,355.75,2.7621,578.29,4.9803,95561,4.0845,12148,1.9319,85.489,28578000,0.0939,0.0343,0.0572,0.0118,0.0273,0.3966
0,55,0.6,100,2.3701,234.47,4.105,12735,4.7348,54301,3.4709,2957.2,2.0419,110.13,28579000,0.0939,0.0343,0.0572,0.0117,0.0274,0.3966
0,55,0.6,100,3.8614,7267.1,3.0623,1154.4,1.0005,10.013,3.6471,4437.2,4.2645,18386,30486000,0.0939,0.035,0.061,0.0123,0.012,0.3966
0,55,0.6,100,3.1097,1287.3,4.0229,10542,1.5797,37.994,3.8544,7152,4.9947,98797,30149000,0.0939,0.0349,0.0603,0.0286,0.0085,0.3966
0,55,0.6,100,3.3275,2125.8,3.6879,4873.9,1.5202,33.132,3.3083,2034,3.5776,3781,30545000,0.0939,0.0351,0.0611,0.0119,0.013,0.3966
0,55,0.6,100,2.1047,127.27,3.6858,4850.2,1.0004,10.009,3.6668,4643,2.372,235.48,30576000,0.0939,0.0355,0.0612,0.012,0.0138,0.3966
0,55,0.6,100,3.1183,1313.2,4.1575,14372,1.0029,10.068,4.1261,13370,1.0105,10.245,45587000,0.0939,0.0381,0.0912,0.012,0.0138,0.3966
0,55,0.6,100,3.7468,5581.5,3.5443,3501.8,1.1162,13.068,3.172,1486,3.3416,2195.6,30551000,0.0939,0.0351,0.0611,0.0119,0.0131,0.3966
0,55,0.6,100,4.088,12247,4.121,13212,1.9122,81.691,3.1891,1545.6,4.2138,16359,30495000,0.0939,0.035,0.061,0.0121,0.0122,0.3966
0,55,0.6,100,3.1737,1491.8,3.5982,3965,1.1766,15.017,4.2402,17388,4.9998,99958,30145000,0.0939,0.0349,0.0603,0.0288,0.0084,0.3966
0,55,0.6,100,3.7942,6226.3,3.1409,1383.3,4.4183,26200,3.6796,4781.9,1.6872,48.667,28579000,0.0939,0.0343,0.0572,0.0117,0.0273,0.3966
0,55,0.6,100,4.001,10023,2.6141,411.22,3.6196,4165.1,4.4146,25978,1.0034,10.079,28486000,0.0939,0.0345,0.057,0.0119,0.0255,0.3966
0,55,0.6,100,3.4254,2662.9,4.2373,17269,1.8555,71.696,4.3814,24067,3.253,1790.6,30558000,0.0939,0.0354,0.0611,0.012,0.0135,0.3966
0,55,0.7,100,3.7085,5111,3.1153,1304,3.4654,2920.1,4.3876,24414,1.0026,10.06,28347000,0.0778,0.0335,0.0567,0.0122,0.0253,0.3399
0,55,0.7,100,2.2471,176.64,2.9534,898.32,3.219,1655.8,3.0047,1010.9,2.5149,327.29,58140000,0.0778,0.0333,0.1163,0.0122,0.0241,0.3399
0,55,0.7,100,3.2065,1608.9,4.3301,21383,4.6049,40258,3.8682,7382.6,4.8346,68335,40861000,0.0778,0.0333,0.0817,0.0198,0.0133,0.3399
0,55,0.7,100,2.0875,122.32,3.3029,2008.4,3.1682,1473,3.2571,1807.8,4.7642,58105,30231000,0.0778,0.0339,0.0605,0.0193,0.0103,0.3399
0,55,0.7,100,3.6185,4154.4,2.8477,704.14,3.4307,2695.8,4.3069,20272,1.0045,10.104,28352000,0.0778,0.0334,0.0567,0.0122,0.0255,0.3399
0,55,0.7,100,3.6873,4867.7,3.8804,7592.6,1.0172,10.403,4.1478,14056,4.6485,44516,30277000,0.0778,0.0339,0.0606,0.0164,0.0107,0.3399
0,55,0.7,100,3.1764,1501.1,3.2978,1985.4,1.1726,14.881,3.684,4830.2,4.9218,83514,30145000,0.0778,0.0339,0.0603,0.0245,0.0091,0.3399
0,55,0.7,100,2.4002,251.29,2.1981,157.81,2.5933,392,4.15,14126,4.3244,21105,30360000,0.0778,0.034,0.0607,0.0123,0.012,0.3399
0,55,0.7,100,4.2146,16390,4.3625,23042,1.0258,10.612,3.456,2857.6,1.0009,10.021,55600000,0.0778,0.036,0.1112,0.0122,0.0148,0.3399
0,55,0.7,100,2.0922,123.64,2.1085,128.38,2.1425,138.83,4.3968,24936,4.7549,56869,30233000,0.0778,0.0339,0.0605,0.0191,0.0101,0.3399
0,55,0.7,100,3.2401,1738.3,3.3809,2404,1.0031,10.072,3.5804,3805.4,3.9109,8145.1,30403000,0.0778,0.034,0.0608,0.0119,0.0127,0.3399
0,55,0.7,100,3.2022,1593,3.8238,6664.8,4.9996,99919,4.0541,11327,1.0148,10.346,28449000,0.0778,0.0332,0.0569,0.012,0.0276,0.3399
0,55,0.7,100,2.3037,201.25,2.1384,137.54,4.2617,18269,3.7419,5520,1.0026,10.06,28446000,0.0778,0.0332,0.0569,0.012,0.0275,0.3399
0,55,0.7,100,3.4158,2605.1,4.3848,24254,4.9976,99450,3.7482,5600.2,1.3721,23.554,28450000,0.0778,0.0332,0.0569,0.012,0.0277,0.3399
0,55,0.7,100,3.5549,3588.2,2.121,132.13,3.8037,6364.2,3.5873,3866.6,1.2698,18.612,28441000,0.0778,0.0332,0.0569,0.012,0.0274,0.3399
0,55,0.7,100,2.6685,466.09,3.6973,4981.1,4.6292,42583,3.2798,1904.7,1.2034,15.972,28450000,0.0778,0.0332,0.0569,0.0119,0.0277,0.3399
0,55,0.7,100,3.4894,3086.1,2.9414,873.81,2.7136,517.08,3.2117,1628,4.9971,99339,30097000,0.0778,0.0339,0.0602,0.0274,0.0086,0.3399
0,55,0.7,100,2.5849,384.5,2.0958,124.69,4.9988,99721,3.3259,2118.1,1.2308,17.015,28450000,0.0778,0.0332,0.0569,0.0119,0.0277,0.3399
0,55,0.7,100,3.7696,5883.2,4.3726,23583,3.5249,3348.8,3.0043,1009.9,1.1379,13.737,28452000,0.0778,0.0332,0.0569,0.0119,0.0275,0.3399
0,55,0.7,100,3.5936,3923.1,3.4392,2749,1.5182,32.977,3.8339,6821.9,4.2091,16184,30376000,0.0778,0.034,0.0608,0.012,0.0122,0.3399
0,55,0.7,100,2.1169,130.89,2.3529,225.36,4.0673,11676,3.8803,7591.8,1.1867,15.372,28438000,0.0778,0.0332,0.0569,0.012,0.0274,0.3399
0,55,0.7,100,3.385,2426.6,2.1843,152.88,4.4005,25149,4.3506,22419,1.3942,24.783,28433000,0.0778,0.0332,0.0569,0.012,0.0273,0.3399
0,55,0.7,100,2.8722,745.13,2.7984,628.57,4.9948,98818,3.0662,1164.7,3.7491,5611.3,28611000,0.0778,0.0332,0.0572,0.0116,0.0261,0.3399
0,55,0.7,100,2.1509,141.56,2.0172,104.04,4.1963,15713,3.6955,4960.5,3.9871,9707.2,90485000,0.0778,0.0333,0.181,0.0119,0.0197,0.3399
0,55,0.7,100,4.4714,29605,2.1485,140.78,4.9987,99704,4.4659,29233,4.9527,89681,91555000,0.0778,0.0331,0.1831,0.0215,0.0147,0.3399
0,55,0.7,100,3.043,1104.2,4.4923,31067,4.9956,98985,3.4333,2712,3.3437,2206.7,28491000,0.0778,0.0332,0.057,0.0117,0.0271,0.3399
0,55,0.7,100,2.662,459.16,2.728,534.51,4.9966,99209,4.2476,17684,2.8038,636.45,28460000,0.0778,0.0332,0.0569,0.0119,0.0274,0.3399
0,55,0.7,100,3.0614,1151.8,4.4825,30377,2.789,615.15,3.8685,7386.8,4.6074,40492,30292000,0.0778,0.0339,0.0606,0.0154,0.011,0.3399
0,55,0.7,100,4.3703,23456,2.0094,102.19,1.0448,11.087,3.766,5834.6,4.2785,18989,30367000,0.0778,0.034,0.0607,0.0121,0.0121,0.3399
0,55,0.7,100,4.4812,30282,4.4792,30147,3.4763,2994.1,3.8434,6973.3,4.9728,93935,30162000,0.0778,0.0338,0.0603,0.0263,0.0089,0.3399
0,55,0.8,100,3.7085,5111,3.1153,1304,3.4654,2920.1,4.3876,24414,1.0026,10.06,28264000,0.0664,0.0325,0.0565,0.0125,0.0255,0.2974
0,55,0.8,100,2.8035,636.01,2.5361,343.61,2.0122,102.85,3.1857,1533.6,4.9624,91704,30087000,0.0664,0.0329,0.0602,0.025,0.0088,0.2974
0,55,0.8,100,2.8829,763.57,2.4289,268.47,4.9768,94802,4.0919,12358,2.0188,104.42,28367000,0.0664,0.0322,0.0567,0.0122,0.0278,0.2974
0,55,0.8,100,2.1057,127.56,3.9211,8338.1,1.3506,22.418,3.0801,1202.6,3.3325,2150.3,30337000,0.0664,0.033,0.0607,0.0124,0.0133,0.2974
0,55,0.8,100,3.2803,1906.7,3.6085,4059.4,4.7887,61472,4.4999,31619,4.0173,10405,51224000,0.0664,0.0322,0.1024,0.0121,0.0239,0.2974
0,55,0.8,100,3.5042,3193.3,2.6628,460.05,1.6994,50.053,3.9509,8931.5,1.0963,12.482,62468000,0.0664,0.035,0.1249,0.0125,0.0156,0.2974
0,55,0.8,100,3.7162,5202.6,2.2961,197.75,3.484,3048.2,4.378,23878,1.0491,11.196,28268000,0.0664,0.0324,0.0565,0.0125,0.0256,0.2974
0,55,0.8,100,4.246,17621,4.3496,22369,4.3689,23386,4.1337,13604,1.007,10.163,28355000,0.0664,0.0322,0.0567,0.0123,0.0277,0.2974
0,55,0.8,100,3.9559,9033.4,2.2333,171.12,4.982,95946,3.8819,7619.6,1.0997,12.58,28367000,0.0664,0.0322,0.0567,0.0122,0.0279,0.2974
0,55,0.8,100,3.8834,7646.3,2.7962,625.51,2.7432,553.59,3.0004,1000.8,3.1897,1547.6,32726000,0.0664,0.0327,0.0655,0.0124,0.0158,0.2974
